index,value_x,value_y,weight_x,weight_y,weight_mode
0,-20.03221893310547,-20.03221893310547,805.1287231445312,805.1287231445312,0
1,-8.311178207397461,-8.311178207397461,326.2584228515625,326.2584228515625,0
2,-2.4557387828826904,-2.4557387828826904,143.69432067871094,143.69432067871094,0
3,-7.506974220275879,-7.506974220275879,398.4533386230469,398.4533386230469,0
4,-28.703920364379883,-28.703920364379883,824.041015625,824.041015625,0
5,-9.49188232421875,-9.49188232421875,257.1947021484375,257.1947021484375,0
6,-3.384077310562134,-3.384077310562134,136.41856384277344,136.41856384277344,0
7,-24.150869369506836,-24.150869369506836,356.8116455078125,356.8116455078125,0
