academyStepId,advancedPerformanceData,analyticsPayload,analyticsVersion,app,appVersion,benchmarkSeasonId,country,deviceId,duration,endedAt,inputDevice,isVisible,map,mapId,mapVersion,matchPlaySubmissionInput,metaData.taskCompleted,mode,modeId,pauseDuration,performanceData.ValueMap,performanceData.accB,performanceData.accB0,performanceData.accB1,performanceData.accB2,performanceData.accB3,performanceData.accB4,performanceData.accB5,performanceData.accB6,performanceData.accB7,performanceData.accTotal,performanceData.killTotal,performanceData.killsPerSec,performanceData.rtB,performanceData.rtB0,performanceData.rtB1,performanceData.rtB2,performanceData.rtB3,performanceData.rtB4,performanceData.rtB5,performanceData.rtB6,performanceData.rtB7,performanceData.rtTotal,performanceData.shotsTotal,performanceData.targetsTotal,playCosmetics.armSkinSlug,playCosmetics.characterModelSkinSlug,playCosmetics.targetPackSlug,playDuration,region,score,seasonId,sentAt,startedAt,steamId,studyId,taskId,taskName,taskVersion,userSettings.audioSettings.backgroundMusic,userSettings.audioSettings.enemyGunshotVolume,userSettings.audioSettings.gunshotVolume,userSettings.audioSettings.hitSoundName,userSettings.audioSettings.hitSoundPath,userSettings.audioSettings.hitSoundVolume,userSettings.audioSettings.masterVolume,userSettings.audioSettings.missSoundName,userSettings.audioSettings.missSoundPath,userSettings.audioSettings.missSoundVolume,userSettings.audioSettings.musicVolume,userSettings.audioSettings.paceBasedPitch,userSettings.audioSettings.spawnSoundName,userSettings.audioSettings.spawnSoundPath,userSettings.audioSettings.spawnSoundVolume,userSettings.audioSettings.videoVolume,userSettings.controlSettings.aDSFieldOfView,userSettings.controlSettings.aDSMouseSensitivityX,userSettings.controlSettings.aDSMouseSensitivityY,userSettings.controlSettings.controllerCurveMode,userSettings.controlSettings.controllerDeadZone,userSettings.controlSettings.controllerDeadZonePreset,userSettings.controlSettings.controllerSettings.ADS.acceleration.curve,userSettings.controlSettings.controllerSettings.ADS.acceleration.curveDataOverride,userSettings.controlSettings.controllerSettings.ADS.acceleration.delay,userSettings.controlSettings.controllerSettings.ADS.acceleration.duration,userSettings.controlSettings.controllerSettings.ADS.acceleration.multiplier.x,userSettings.controlSettings.controllerSettings.ADS.acceleration.multiplier.y,userSettings.controlSettings.controllerSettings.ADS.acceleration.trigger,userSettings.controlSettings.controllerSettings.ADS.sensitivity.x,userSettings.controlSettings.controllerSettings.ADS.sensitivity.y,userSettings.controlSettings.controllerSettings.aimInput.axis.deadZone,userSettings.controlSettings.controllerSettings.aimInput.axis.deadZonePreset,userSettings.controlSettings.controllerSettings.aimInput.axis.outerZone,userSettings.controlSettings.controllerSettings.aimInput.axis.responseCurve,userSettings.controlSettings.controllerSettings.aimInput.axis.responseCurveDataOverride,userSettings.controlSettings.controllerSettings.aimInput.invertVertical,userSettings.controlSettings.controllerSettings.hipfire.acceleration.curve,userSettings.controlSettings.controllerSettings.hipfire.acceleration.curveDataOverride,userSettings.controlSettings.controllerSettings.hipfire.acceleration.delay,userSettings.controlSettings.controllerSettings.hipfire.acceleration.duration,userSettings.controlSettings.controllerSettings.hipfire.acceleration.multiplier.x,userSettings.controlSettings.controllerSettings.hipfire.acceleration.multiplier.y,userSettings.controlSettings.controllerSettings.hipfire.acceleration.trigger,userSettings.controlSettings.controllerSettings.hipfire.sensitivity.x,userSettings.controlSettings.controllerSettings.hipfire.sensitivity.y,userSettings.controlSettings.controllerSettings.moveInput.axis.deadZone,userSettings.controlSettings.controllerSettings.moveInput.axis.deadZonePreset,userSettings.controlSettings.controllerSettings.moveInput.axis.outerZone,userSettings.controlSettings.controllerSettings.moveInput.axis.responseCurve,userSettings.controlSettings.controllerSettings.moveInput.axis.responseCurveDataOverride,userSettings.controlSettings.controllerSettings.moveInput.invertVertical,userSettings.controlSettings.controllerSettings.rumble,userSettings.controlSettings.convertFromAngleOfView,userSettings.controlSettings.convertFromCircumference,userSettings.controlSettings.distanceUnits,userSettings.controlSettings.fieldOfView,userSettings.controlSettings.fieldOfViewOptions,userSettings.controlSettings.gameExtraDropdown1,userSettings.controlSettings.gameExtraDropdown2,userSettings.controlSettings.gameExtraDropdown3,userSettings.controlSettings.gameProfile,userSettings.controlSettings.gameProfileFilter,userSettings.controlSettings.gameProfileNested,userSettings.controlSettings.gameUnits,userSettings.controlSettings.inputSource,userSettings.controlSettings.inputYAxisGain,userSettings.controlSettings.inputYAxisInvert,userSettings.controlSettings.inputYAxisRatio,userSettings.controlSettings.lookConversion,userSettings.controlSettings.lookExtraDropdown1,userSettings.controlSettings.lookExtraDropdown2,userSettings.controlSettings.lookExtraDropdown3,userSettings.controlSettings.lookExtraSlider1,userSettings.controlSettings.lookExtraSlider2,userSettings.controlSettings.lookExtraSlider3,userSettings.controlSettings.lookIncrement,userSettings.controlSettings.lookMonitorDistance,userSettings.controlSettings.lookVertFov,userSettings.controlSettings.mouseCounts,userSettings.controlSettings.mouseSensitivityX,userSettings.controlSettings.mouseSensitivityY,userSettings.controlSettings.mouseSmoothingEnabled,userSettings.controlSettings.mouseSmoothingSteps,userSettings.controlSettings.mouseSmoothingWeight,userSettings.controlSettings.sensitivityOptions,userSettings.controlSettings.zoomConversion,userSettings.controlSettings.zoomExtraDropdown1,userSettings.controlSettings.zoomExtraDropdown2,userSettings.controlSettings.zoomExtraDropdown3,userSettings.controlSettings.zoomExtraSlider1,userSettings.controlSettings.zoomExtraSlider2,userSettings.controlSettings.zoomExtraSlider3,userSettings.controlSettings.zoomIncrement,userSettings.controlSettings.zoomIncrementUnclamped,userSettings.controlSettings.zoomMonitorDistance,userSettings.controlSettings.zoomProfile,userSettings.controlSettings.zoomVertFov,userSettings.crosshairSettings.bottomAnchor.Anchor.x,userSettings.crosshairSettings.bottomAnchor.Anchor.y,userSettings.crosshairSettings.bottomAnchor.Delta.x,userSettings.crosshairSettings.bottomAnchor.Delta.y,userSettings.crosshairSettings.centerGap,userSettings.crosshairSettings.circleRadius,userSettings.crosshairSettings.crosshairColor.a,userSettings.crosshairSettings.crosshairColor.b,userSettings.crosshairSettings.crosshairColor.g,userSettings.crosshairSettings.crosshairColor.r,userSettings.crosshairSettings.currentCrosshair,userSettings.crosshairSettings.customSizeScalar,userSettings.crosshairSettings.dotSize,userSettings.crosshairSettings.leftAnchor.Anchor.x,userSettings.crosshairSettings.leftAnchor.Anchor.y,userSettings.crosshairSettings.leftAnchor.Delta.x,userSettings.crosshairSettings.leftAnchor.Delta.y,userSettings.crosshairSettings.length,userSettings.crosshairSettings.outlineOpacity,userSettings.crosshairSettings.rightAnchor.Anchor.x,userSettings.crosshairSettings.rightAnchor.Anchor.y,userSettings.crosshairSettings.rightAnchor.Delta.x,userSettings.crosshairSettings.rightAnchor.Delta.y,userSettings.crosshairSettings.thickness,userSettings.crosshairSettings.topAnchor.Anchor.x,userSettings.crosshairSettings.topAnchor.Anchor.y,userSettings.crosshairSettings.topAnchor.Delta.x,userSettings.crosshairSettings.topAnchor.Delta.y,userSettings.gameSettings.adsCameraSwayEnabled,userSettings.gameSettings.avatarSkinId,userSettings.gameSettings.countdownDuration,userSettings.gameSettings.defaultCameraPOVTo3rdPerson,userSettings.gameSettings.fovScale,userSettings.gameSettings.hitTarget.TargetColor.a,userSettings.gameSettings.hitTarget.TargetColor.b,userSettings.gameSettings.hitTarget.TargetColor.g,userSettings.gameSettings.hitTarget.TargetColor.r,userSettings.gameSettings.hitTarget.TargetSkinType,userSettings.gameSettings.initialSessionId,userSettings.gameSettings.isFTUETask,userSettings.gameSettings.isFirstSession,userSettings.gameSettings.isLeftHanded,userSettings.gameSettings.language,userSettings.gameSettings.localeID,userSettings.gameSettings.missTarget.TargetColor.a,userSettings.gameSettings.missTarget.TargetColor.b,userSettings.gameSettings.missTarget.TargetColor.g,userSettings.gameSettings.missTarget.TargetColor.r,userSettings.gameSettings.missTarget.TargetSkinType,userSettings.gameSettings.showHUD,userSettings.gameSettings.showWeapon,userSettings.gameSettings.target.TargetColor.a,userSettings.gameSettings.target.TargetColor.b,userSettings.gameSettings.target.TargetColor.g,userSettings.gameSettings.target.TargetColor.r,userSettings.gameSettings.target.TargetSkinType,userSettings.gameSettings.useHolographic,userSettings.gameSettings.weaponRecoilEnabled,userSettings.graphicsSettings.bulletImpactFX,userSettings.graphicsSettings.displayMode,userSettings.graphicsSettings.displayStretchingRatio,userSettings.graphicsSettings.dropdownPosition,userSettings.graphicsSettings.fPSLimit,userSettings.graphicsSettings.fPSLimitUI,userSettings.graphicsSettings.fullscreen,userSettings.graphicsSettings.graphicsQuality,userSettings.graphicsSettings.graphicsQualityIndex,userSettings.graphicsSettings.maxQueuedFrames,userSettings.graphicsSettings.muzzleFlashFX,userSettings.graphicsSettings.playerDamageFX,userSettings.graphicsSettings.postProcessingFX,userSettings.graphicsSettings.refreshRate,userSettings.graphicsSettings.screenHeight,userSettings.graphicsSettings.screenWidth,userSettings.graphicsSettings.shellCasingFX,userSettings.graphicsSettings.targetDestructionFX,userSettings.graphicsSettings.useMaxFPS,userSettings.grayboxSettings.grayboxB,userSettings.grayboxSettings.grayboxCustomSettings,userSettings.grayboxSettings.grayboxG,userSettings.grayboxSettings.grayboxMat,userSettings.grayboxSettings.grayboxR,userSettings.grayboxSettings.sphereboxTexture,userSettings.grayboxSettings.sphereboxThumbnail,userSettings.keybindingSettings.attackKeyBind,userSettings.keybindingSettings.backwardBind,userSettings.keybindingSettings.bindDetection,userSettings.keybindingSettings.bindPerspective,userSettings.keybindingSettings.crouchKeyBind,userSettings.keybindingSettings.forwardkBind,userSettings.keybindingSettings.jumpKeyBind,userSettings.keybindingSettings.leanLeftBind,userSettings.keybindingSettings.leanRightBind,userSettings.keybindingSettings.leftBind,userSettings.keybindingSettings.reloadKeyBind,userSettings.keybindingSettings.rightBind,userSettings.keybindingSettings.runKeyBind,userSettings.keybindingSettings.toggleCrouchEnabled,userSettings.keybindingSettings.toggleLeanEnabled,userSettings.keybindingSettings.toggleZoomEnabled,userSettings.keybindingSettings.zoomKeyBind,userSettings.otherSettings.alreadySetDiscordSettings,userSettings.otherSettings.combineTaskIndex,userSettings.otherSettings.compete,userSettings.otherSettings.didResetKeybindingToDefault,userSettings.otherSettings.eventId,userSettings.otherSettings.exportDataPath,userSettings.otherSettings.extraProfiles,userSettings.otherSettings.firstLogin,userSettings.otherSettings.founderIndicatorShowed,userSettings.otherSettings.lastEmail,userSettings.otherSettings.mapChoice,userSettings.otherSettings.playPipVideos,userSettings.otherSettings.playerWeaponChoice,userSettings.otherSettings.prefsVersion,userSettings.otherSettings.rememberMe,userSettings.otherSettings.setupComplete,userSettings.otherSettings.uploadCooldown,userSettings.otherSettings.useInvariantCulture,userSettings.otherSettings.userItems,userSettings.otherSettings.weaponChoice,userSettings.otherSettings.weaponsConfig,userSkills.cognition,userSkills.composite_score,userSkills.create_date,userSkills.error_avg,userSkills.error_per_bin,userSkills.flicking,userSkills.gain_avg,userSkills.gain_per_bin,userSkills.id,userSkills.perception,userSkills.precision,userSkills.speed,userSkills.switching,userSkills.task_id,userSkills.task_name,userSkills.tracking,weaponId,weaponName,weaponSkin,weaponType
,,,2.0.0,AIMLAB,v1.37.6,,,,60,1762777594525,MOUSE,,0,0,0.0.0,,True,,13,0,accTotal|rtTotal|targetsTotal|shotsTotal|killsPerSec|killTotal,100.0|100.0|100.0|100.0|82.0|92.0|100.0|100.0,100,100,100,100,82,92,100,100,94.73685,72,1.20194411,816.5308227539062|835.6028594970703|849.9218314034598|769.0951029459635|857.4625610351562|757.2914810180664|761.6248224431818|834.9642082663144,816.530822753906,835.60285949707,849.92183140346,769.095102945964,857.462561035156,757.291481018066,761.624822443182,834.964208266314,814.816764936055,76,74,Glove,,target_original,59936,,18774,,1762777594525,1762777534589,7.65611987752886E+016,,spidershot,Spidershot,,0,0.5,0.0500000007450581,Beep_1,DefaultSoundClip,0.5,0.5,Lip_Sound_1,DefaultSoundClip,1,0.0500000007450581,False,Ding,DefaultSoundClip,1,0,50,0.5,0.5,0,0.200000002980232,2,,,0,1,1,1,1,0.5,0.5,0.200000002980232,2,1,power,,False,,,0,1,1,1,1,1,1,0.200000002980232,2,1,power,,False,False,0,0,0,70,1,0,0,0,Aim Lab,1,Aim Lab,0,0,1,0,2,0,0,0,0,28,0,0,0.0375,0,70,800,0.75,0.75,0,1,0,0,0,0,0,0,0,0,0,0.025,0.025,0,Custom,50,0,-2,2,4,3,0,255,255,255,255,0,1,0,-2,0,4,2,8,255,2,0,4,2,2,0,2,2,4,False,AvatarOriginal,3,False,False,255,0,255,0,4,08b7c80d-5e2f-4b06-9496-766b98bf40df,1,1,False,en,en,255,0,0,255,3,True,True,1,0.843137264251709,0.847058832645416,0.278431385755539,8,False,False,False,1,Off,0,500,120,True,5,5,3,False,True,False,360,1080,1920,False,False,False,1,"{""protocolVersion"":1,""sceneName"":""Graybox"",""colorMode"":1,""settings"":[{""textureName"":""Default"",""metallic"":0.0,""smoothness"":0.586,""tiling"":1.0,""r"":1.0,""g"":1.0,""b"":1.0,""a"":1.0,""enabled"":true},{""textureName"":""Sky"",""metallic"":0.0,""smoothness"":0.5,""tiling"":1.0,""r"":0.7019608,""g"":0.7019608,""b"":0.7019608,""a"":1.0,""enabled"":true},{""textureName"":"""",""metallic"":0.808,""smoothness"":0.919,""tiling"":1.0,""r"":0.992156863,""g"":0.9372549,""b"":0.8352941,""a"":1.0,""enabled"":true},{""textureName"":"""",""metallic"":0.916,""smoothness"":0.956,""tiling"":1.0,""r"":0.5137255,""g"":0.5764706,""b"":0.670588255,""a"":1.0,""enabled"":true}]}",1,Default,1,,,Mouse0,S,K,V,C,W,Space,E,Q,A,R,D,LeftShift,False,False,False,Mouse1,0,0,1,0,,,,0,0,,Graybox,1,9mm,2,0,1,{},1,,9mm,,,0,11/10/2025 12:26:34,,0,0,,0,0,,,,0,0,spidershot,0,9mm,9mm,9mmOriginal,Pistol
