time,targets.105.color.value_0,targets.105.destroyTime,targets.105.health.value,targets.105.position.x,targets.105.position.y,targets.105.position.z,targets.105.rotation.x,targets.105.rotation.y,targets.105.rotation.z,targets.105.scaling.x,targets.105.scaling.y,targets.105.scaling.z,targets.105.spawnTime,targets.105.timeToLive,targets.105.type,targets.105.visible.value
0,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.0132454996928573,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.029229398816824,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.045795101672411,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.0644410029053688,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.0799989104270935,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.0944658145308495,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.0967324152588844,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.112554423511028,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.131128922104836,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.147742122411728,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.16251902282238,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.179408729076385,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.197158426046371,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.212931349873543,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.230510860681534,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.24707755446434,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.264265954494476,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.279378831386566,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.296353042125702,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.31353622674942,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.331851810216904,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.348282814025879,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.36390033364296,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.379401028156281,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.400474607944489,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.413798570632935,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.430470764636993,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.446044087409973,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.463528156280518,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.479255437850952,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.498268216848373,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.512684762477875,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.530241370201111,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.546449899673462,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.565333425998688,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.581212341785431,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.596601963043213,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.613085091114044,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.6313157081604,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.647339224815369,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.662557482719421,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.680597305297852,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.696665525436401,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.712441444396973,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.731771528720856,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.747930467128754,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.763694584369659,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.780869007110596,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.792636752128601,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.793636739253998,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.796548247337341,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.812548935413361,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.83161598443985,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.846306622028351,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.864344358444214,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.879274666309357,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.897106945514679,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.91576474905014,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.931178867816925,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.946617662906647,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.963835895061493,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.98008394241333,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
0.997785151004791,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.01449775695801,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.03005373477936,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.04718291759491,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.06340026855469,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.07936477661133,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.0966796875,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.1152560710907,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.13079369068146,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.14627206325531,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.16271042823792,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.17937910556793,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.19718515872955,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.21384787559509,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.23010802268982,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.24656593799591,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.26350498199463,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.27916443347931,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.29789698123932,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.31328058242798,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.32941269874573,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.3459792137146,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.36416864395142,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.38045740127563,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.39711463451385,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.41292381286621,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.4291797876358,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.44757866859436,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.46407175064087,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.47981345653534,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.49663615226746,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.51490581035614,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.53004455566406,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.54816615581512,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.56606781482697,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.57009327411652,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.57916784286499,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.59222781658173,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.59322786331177,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.59820961952209,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.61294710636139,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.63036370277405,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.64703929424286,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.66496884822845,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.67951166629791,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.69595777988434,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.71501815319061,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.73024988174438,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.74593865871429,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.76290535926819,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.78036916255951,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.79805076122284,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.81355762481689,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.8311847448349,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.84704411029816,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.86393344402313,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.8794618844986,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.89707326889038,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.91507911682129,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.92991781234741,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.94604933261871,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.96457159519196,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.98145079612732,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.99188542366028,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.99288547039032,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
1.99754631519318,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.01402497291565,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.02963423728943,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.04630827903748,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.06528735160828,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.07930850982666,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.09202837944031,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.09302830696106,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.09801411628723,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.11262440681458,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.13025164604187,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.1479115486145,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.16266369819641,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.18113470077515,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.19615292549133,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.21408033370972,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.22946000099182,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.24740672111511,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.26429986953735,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.27949357032776,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.2971248626709,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.31289386749268,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.3301887512207,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.34796643257141,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.36483097076416,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.37915015220642,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.39677095413208,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.41370749473572,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.42918801307678,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.44714760780334,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.46359801292419,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.48034429550171,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.49646639823914,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.51290726661682,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.5294942855835,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.54665184020996,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.56496381759644,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.57923054695129,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.59577178955078,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.61463665962219,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.63092064857483,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.64709544181824,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.66376566886902,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.6795015335083,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.69727444648743,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.71270561218262,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.73104810714722,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.7469801902771,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.76341819763184,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.77976703643799,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.79715847969055,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.81414461135864,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.82924318313599,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.84601044654846,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.86199569702148,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.86560559272766,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.88019967079163,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.89297223091125,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.89397215843201,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.89605975151062,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.91420316696167,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.92925333976746,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.9460244178772,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.96295976638794,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.9799497127533,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
2.99806189537048,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
3.0138087272644,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
3.03131866455078,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
3.04644179344177,,59.612327575683594,99999,,,,,,,,,,59.140960693359375,-1,0,
